borehole_id,id,source_id,measurement_origin,date_min,date_max,time,utc,equilibrated,notes
244,342,flowers2022,submitted,2011-09-04,2011-09-04,20:00:00,,False,
244,343,flowers2022,submitted,2011-09-04,2011-09-04,21:00:00,,False,
244,344,flowers2022,submitted,2011-09-04,2011-09-04,22:00:00,,False,
244,345,flowers2022,submitted,2011-09-04,2011-09-04,23:00:00,,False,
244,346,flowers2022,submitted,2011-09-05,2011-09-05,00:00:00,,False,
244,347,flowers2022,submitted,2011-09-05,2011-09-05,01:00:00,,False,
244,348,flowers2022,submitted,2011-09-05,2011-09-05,02:00:00,,False,
244,349,flowers2022,submitted,2011-09-05,2011-09-05,03:00:00,,False,
244,350,flowers2022,submitted,2011-09-05,2011-09-05,04:00:00,,False,
244,351,flowers2022,submitted,2011-09-05,2011-09-05,05:00:00,,False,
244,352,flowers2022,submitted,2011-09-05,2011-09-05,06:00:00,,False,
244,353,flowers2022,submitted,2011-09-05,2011-09-05,07:00:00,,False,
244,354,flowers2022,submitted,2011-09-05,2011-09-05,08:00:00,,False,
244,355,flowers2022,submitted,2011-09-05,2011-09-05,09:00:00,,False,
244,356,flowers2022,submitted,2011-09-05,2011-09-05,10:00:00,,False,
244,357,flowers2022,submitted,2011-09-05,2011-09-05,11:00:00,,False,
244,358,flowers2022,submitted,2011-09-05,2011-09-05,12:00:00,,False,
244,359,flowers2022,submitted,2011-09-05,2011-09-05,13:00:00,,False,
244,360,flowers2022,submitted,2011-09-05,2011-09-05,14:00:00,,False,
